1609516980.0,29177.74000000,29182.14000000,29125.00000000,29152.46000000,53.93570100,1609517039999,1572385.32962855,1301,19.30887400,562904.77406007,0
1609517040.0,29152.47000000,29179.47000000,29131.37000000,29149.59000000,45.80588600,1609517099999,1335312.47837892,871,25.77772600,751527.46463824,0
1609517100.0,29148.14000000,29170.19000000,29137.01000000,29170.18000000,23.55641000,1609517159999,686836.02637946,764,14.64989600,427133.66755433,0
1609517160.0,29170.19000000,29200.00000000,29170.19000000,29199.14000000,29.93519300,1609517219999,873759.26425449,766,17.49652800,510716.47037581,0
1609517220.0,29199.14000000,29211.66000000,29194.54000000,29206.30000000,18.00677400,1609517279999,525809.32515687,549,11.11043500,324429.40500214,0
1609517280.0,29206.30000000,29215.53000000,29191.91000000,29207.51000000,20.92532200,1609517339999,611101.59890101,786,8.60452300,251282.50052240,0
1609517340.0,29207.50000000,29231.26000000,29205.84000000,29226.65000000,29.17689200,1609517399999,852550.38280594,664,17.73616600,518227.14838904,0
1609517400.0,29226.65000000,29250.00000000,29222.50000000,29223.52000000,27.03386400,1609517459999,790381.97614061,776,15.33440100,448336.40239473,0
1609517460.0,29223.52000000,29248.92000000,29222.52000000,29237.33000000,18.12493200,1609517519999,529958.16819035,547,12.88702100,376809.36489388,0
1609517520.0,29237.32000000,29237.33000000,29206.51000000,29229.89000000,25.62274100,1609517579999,748706.19108811,671,12.75765900,372780.29761170,0
1609517580.0,29228.70000000,29241.51000000,29225.52000000,29227.63000000,13.45007700,1609517639999,393188.44332900,629,9.74065400,284755.26294652,0
1609517640.0,29227.63000000,29240.00000000,29217.66000000,29220.59000000,22.88008000,1609517699999,668769.35370501,666,8.84570100,258582.78662402,0
1609517700.0,29220.59000000,29234.59000000,29218.56000000,29226.03000000,9.12954800,1609517759999,266822.62870646,470,5.01049100,146438.43780945,0
1609517760.0,29226.03000000,29255.52000000,29226.02000000,29233.93000000,40.01340200,1609517819999,1169954.80659286,816,27.11866000,792925.00402932,0
1609517820.0,29233.93000000,29241.59000000,29227.46000000,29232.04000000,16.20555300,1609517879999,473751.23011325,781,7.67692300,224422.15346279,0
1609517880.0,29232.05000000,29246.14000000,29231.02000000,29233.11000000,17.40477800,1609517939999,508907.45306708,756,7.59096700,221955.89013497,0
1609517940.0,29233.11000000,29283.64000000,29233.11000000,29262.92000000,30.24214300,1609517999999,884998.25487664,932,19.26605300,563740.59111880,0
1609518000.0,29262.93000000,29269.66000000,29253.96000000,29269.66000000,9.45986500,1609518059999,276767.19837283,625,4.61260100,134956.76847574,0
1609518060.0,29269.65000000,29275.00000000,29262.28000000,29266.63000000,28.18615200,1609518119999,824987.61832519,616,10.15222300,297137.28287106,0
1609518120.0,29266.62000000,29307.86000000,29266.62000000,29299.65000000,32.61905200,1609518179999,955449.62308889,809,24.03962600,704143.99489639,0
1609518180.0,29299.65000000,29299.65000000,29272.49000000,29276.28000000,22.77876200,1609518239999,667061.03880524,721,10.22333400,299362.08996513,0
1609518240.0,29276.13000000,29295.00000000,29271.23000000,29286.04000000,18.56154600,1609518299999,543514.48657355,611,7.37130200,215840.33088300,0
1609518300.0,29286.04000000,29318.78000000,29286.02000000,29311.22000000,18.60769400,1609518359999,545291.97140430,656,11.83668200,346833.18766890,0
1609518360.0,29311.22000000,29325.00000000,29290.93000000,29306.23000000,33.09686900,1609518419999,970039.78895872,966,15.26504600,447429.41552981,0
1609518420.0,29307.43000000,29307.43000000,29278.04000000,29284.47000000,21.57507300,1609518479999,631962.81930055,592,7.91632700,231891.84744278,0
1609518480.0,29284.47000000,29284.47000000,29266.12000000,29271.35000000,14.84718300,1609518539999,434612.61461628,533,3.48271300,101944.50236171,0
1609518540.0,29271.35000000,29294.73000000,29271.35000000,29277.11000000,17.23198700,1609518599999,504621.34756928,585,12.34299400,361446.66367654,0
1609518600.0,29277.11000000,29279.19000000,29259.49000000,29266.00000000,13.88519300,1609518659999,406376.53949910,528,5.49320400,160768.56104705,0
1609518660.0,29265.99000000,29277.08000000,29249.23000000,29273.12000000,18.82191500,1609518719999,550714.15607407,621,10.40020800,304299.85327767,0
1609518720.0,29274.19000000,29279.99000000,29269.99000000,29270.74000000,9.13223500,1609518779999,267318.40579795,325,5.20535000,152370.57835370,0
1609518780.0,29270.73000000,29288.35000000,29268.04000000,29282.10000000,13.84054200,1609518839999,405256.70541839,504,7.79452700,228218.81670057,0
1609518840.0,29282.11000000,29300.00000000,29280.42000000,29294.98000000,29.01234900,1609518899999,849818.52040652,493,18.81901100,551248.94537115,0
1609518900.0,29296.30000000,29312.20000000,29282.12000000,29282.12000000,19.99137300,1609518959999,585738.83176455,569,9.35308400,274050.24167661,0
1609518960.0,29282.12000000,29292.20000000,29274.45000000,29288.89000000,18.15801700,1609519019999,531768.22867332,552,12.68912900,371608.81671973,0
1609519020.0,29288.89000000,29303.92000000,29278.72000000,29282.16000000,31.89190600,1609519079999,934155.05456182,653,12.16051900,356234.96503298,0
1609519080.0,29282.16000000,29285.38000000,29267.96000000,29285.37000000,29.00050000,1609519139999,849065.64023504,634,11.69222100,342309.05209875,0
1609519140.0,29286.84000000,29299.75000000,29286.84000000,29293.35000000,16.50525400,1609519199999,483522.89399441,425,11.11733900,325677.83707821,0
1609519200.0,29293.35000000,29293.36000000,29272.94000000,29273.82000000,13.99722000,1609519259999,409904.58036758,535,5.49658400,160958.59391970,0
